producto_id,nombre_producto,categoria,fecha_caducidad,stock_actual,precio_unitario,sales_ultimos_7d,ventas_promedio_diaria,dias_hasta_caducidad,proveedor,en_promocion,precio_promocion,fecha_ultima_venta,temperatura_almacen,humedad_almacen,categoria_riesgo
P1005,Pan Integral 500g,panaderia,2021-08-04,212,1.57,97,15.31,4,Panadería La Dulce,False,,2021-07-31,24.11,60.08,bajo
P1006,Refresco Cola 2L,bebidas,2021-09-01,295,1.63,139,19.6,32,Bebidas Global,True,1.46,2021-07-31,8.58,58.3,medio
P1007,Manzanas Gala,frutas,2021-08-18,135,1.22,64,9.64,20,Frutas del Valle,False,,2021-07-29,4.15,75.51,bajo
P1008,Tomates Rojos 1kg,verduras,2021-08-09,87,1.86,50,8.94,10,Verduras del Sol,False,,2021-07-30,10.76,87.74,medio
P1009,Queso Gouda 250g,lacteos,2021-08-19,72,3.74,49,6.06,22,Lácteos La Prensa,False,,2021-07-28,4.32,77.93,bajo
P1010,Carne Molida 1kg,carnes,2021-08-05,65,4.74,27,4.47,6,Carnes del Norte,False,,2021-07-30,2.09,94.67,alto
P1011,Pan Blanco 700g,panaderia,2021-08-03,176,1.77,78,12.31,3,Panadería La Dulce,False,,2021-07-31,22.03,69.23,bajo
P1012,Jugo de Naranja 1L,bebidas,2021-08-20,198,2.23,138,20.43,21,Bebidas Global,False,,2021-07-30,8.78,57.41,medio
P1013,Zanahorias 1kg,verduras,2021-08-16,94,1.16,51,6.84,18,Verduras del Sol,False,,2021-07-29,10.38,86.56,medio
P1014,Batido de Chocolate 330ml,bebidas,2021-08-12,169,2.55,85,11.91,13,Bebidas Global,False,,2021-07-30,8.22,60.04,medio
P1015,Fresa 250g,frutas,2021-08-25,83,2.51,72,10.32,28,Frutas del Valle,False,,2021-07-28,3.91,73.91,bajo
P1016,Cerveza Lager 355ml,bebidas,2021-09-05,241,1.54,120,18.09,36,Bebidas Global,True,1.28,2021-07-31,10.8,63.07,medio
P1017,Huevo Blanco 12u,panaderia,2021-08-04,230,2.21,117,16.38,5,Huevos del Valle,False,,2021-07-30,4.63,66.67,bajo
P1018,Coca-Cola Zero 2L,bebidas,2021-09-10,355,1.81,167,23.17,41,Bebidas Global,False,,2021-07-31,7.69,62.16,medio
P1019,Zucchini 1kg,verduras,2021-08-14,81,1.49,43,6.6,16,Verduras del Sol,False,,2021-07-29,10.21,84.47,medio
PRD001,Manzanas Gala,frutas,2021-08-28,164,1.15,72,9.52,28,FreshFruits Co.,False,,2021-07-31,4.0,88.37,bajo
PRD002,Leche Entera 1L,lacteos,2021-08-15,85,1.0,49,6.33,16,DairyBest Ltd.,True,0.85,2021-07-30,3.96,92.44,bajo
PRD003,Jamon Cocido 200g,carnes,2021-08-10,48,3.44,18,3.27,13,MeatProducers Inc.,False,,2021-07-28,2.17,68.91,medio
PRD004,Bananas,frutas,2021-08-25,186,0.51,174,26.25,24,Tropical Farms,False,,2021-08-01,3.83,82.46,bajo
PRD005,Yogurt Natural 150g,lacteos,2021-08-20,54,0.78,36,6.17,22,DairyBest Ltd.,False,,2021-07-29,3.67,81.65,bajo
PRD006,Filete de Pollo 1kg,carnes,2021-08-12,37,6.33,14,2.13,13,ChickenSupreme,True,6.05,2021-07-30,1.55,65.41,medio
PRD007,Pan Baguette 250g,panaderia,2021-08-04,113,1.02,94,13.24,4,Bakery Fresh,False,,2021-07-31,21.24,68.8,medio
PRD008,Refresco Cola 330ml,bebidas,2021-09-05,280,0.74,226,32.32,35,BeverageCo,False,,2021-08-01,8.09,63.06,bajo
PRD009,Queso Cheddar 200g,lacteos,2021-08-18,52,2.59,30,4.35,19,CheeseMakers,False,,2021-07-30,3.99,75.4,bajo
PRD010,Carne Molida 500g,carnes,2021-08-09,50,4.32,22,3.29,11,MeatProducers Inc.,False,,2021-07-29,2.19,82.14,medio
PRD011,Agua Mineral 1.5L,bebidas,2021-09-01,264,0.61,213,30.69,31,WaterWorld Ltd.,False,,2021-08-01,9.21,59.73,bajo
PRD012,Pan Integral 500g,panaderia,2021-08-06,98,2.57,85,11.78,6,Wholegrain Bakery,False,,2021-07-31,21.67,61.94,medio
PRD013,Zumo de Naranja 1L,bebidas,2021-08-20,117,1.73,98,13.75,19,CitrusSupply,True,1.37,2021-08-01,7.76,73.95,bajo
PRD014,Mermelada Fresa 250g,panaderia,2021-08-23,70,2.09,54,6.3,25,SweetTaste Ltd.,False,,2021-07-29,20.95,63.14,bajo
PRD015,Croissants 60g,panaderia,2021-08-04,106,1.22,86,11.76,4,Bakery Fresh,False,,2021-07-31,19.98,59.6,medio
PRD016,Refresco Limón 330ml,bebidas,2021-09-10,253,0.76,195,28.69,40,BeverageCo,True,0.74,2021-08-01,8.12,76.94,bajo
PRD017,Queso Mozzarella 250g,lacteos,2021-08-19,64,2.84,35,5.01,20,CheeseMakers,False,,2021-07-30,3.85,80.89,bajo
PRD018,Hamburguesa de Carne 150g,carnes,2021-08-11,37,4.26,17,2.65,13,MeatProducers Inc.,False,,2021-07-29,0.93,73.32,medio
PRD019,Agua de Sabor Limón 1L,bebidas,2021-08-31,221,1.06,145,22.44,30,FlavorBrew,False,,2021-08-01,8.72,61.38,bajo
PRD001,Manzanas Fuji,frutas,2021-08-31,112,1.3,47,7.3,31,AgroFruits Ltd.,False,,2021-07-31,4.36,79.73,bajo
PRD002,Leche Entera 1L,lacteos,2021-08-12,79,0.99,29,4.68,12,DairyPure,True,0.89,2021-07-31,4.36,95.99,medio
PRD003,Bananas Grandes,frutas,2021-08-10,158,0.62,69,10.99,10,Tropical Farms,False,,2021-07-31,12.09,74.58,bajo
PRD004,Jamon Cocido 200g,carnes,2021-08-05,57,3.47,13,2.26,6,MeatPro,False,,2021-07-30,2.02,63.42,alto
PRD005,Pan Blanco 500g,panaderia,2021-08-02,200,1.02,89,12.88,2,Baker's Best,True,0.77,2021-07-31,20.32,74.18,bajo
PRD006,Agua Mineral 1.5L,bebidas,2021-08-25,328,0.48,136,19.67,25,Nature's Best,False,,2021-07-31,12.25,36.85,bajo
PRD007,Yogurt Natural 150g,lacteos,2021-08-20,98,0.81,27,3.53,21,DairyPure,False,,2021-07-30,4.0,81.3,medio
PRD008,Carne de Res 1kg,carnes,2021-08-07,40,14.52,12,1.61,7,Carnes del Sur,False,,2021-07-31,0.0,55.71,alto
PRD009,Bollo de Pan Integral,panaderia,2021-08-02,162,1.57,87,11.13,2,BakeMaster,False,,2021-07-31,23.67,66.93,bajo
PRD010,Refresco Cola 2L,bebidas,2021-09-10,239,1.76,129,16.39,41,FizzBeverages,False,,2021-07-31,10.28,49.21,bajo
PRD011,Queso Cheddar 200g,lacteos,2021-08-17,68,2.66,21,2.9,18,CheeseWorld,True,1.91,2021-07-30,4.32,92.8,medio
PRD012,Sandia 2kg,frutas,2021-08-25,99,3.25,56,8.05,25,Tropic Fruits,False,,2021-07-31,12.62,79.91,bajo
PRD013,Cerveza Artesanal 330ml,bebidas,2021-08-22,191,2.28,100,15.4,22,Craft Beverages,False,,2021-07-31,5.47,56.41,bajo
PRD014,Limones 1kg,frutas,2021-08-09,122,0.72,66,9.82,10,Citrus World,False,,2021-07-30,10.9,88.52,bajo
PRD015,Yogurt de Frutas 125g,lacteos,2021-08-19,89,1.27,20,3.15,19,DairyPlus,False,,2021-07-31,4.21,82.19,medio
PRD001,Manzanas Fuji,frutas,2021-08-15,126,1.3,61,8.21,14,Fruity Farms,False,,2021-08-01,4.35,81.3,bajo
PRD002,Leche Entera 1L,lacteos,2021-08-20,185,0.97,135,20.83,19,DairyBest,True,0.85,2021-08-01,4.26,90.01,bajo
PRD003,Brocoli fresco,verduras,2021-08-09,90,1.91,45,6.95,7,Green Valley,False,,2021-08-02,1.92,66.85,medio
PRD004,Pechuga de pollo,carnes,2021-08-12,58,5.35,33,4.46,12,CarneSelect,False,,2021-07-31,0.0,61.83,alto
PRD005,Pan baguette,panaderia,2021-08-02,90,0.97,158,19.57,0,BakeHouse,True,0.81,2021-08-02,8.21,66.52,medio
PRD006,Jugos de naranja 1L,bebidas,2021-08-18,120,2.1,73,9.75,19,Citrus Co.,False,,2021-07-30,4.38,72.01,bajo
PRD007,Queso Gouda 200g,lacteos,2021-08-25,46,3.75,27,3.7,25,DairyPlus,False,,2021-07-31,4.09,77.28,bajo
PRD008,Carne de res molida 1kg,carnes,2021-08-10,38,12.03,30,4.14,10,ResFino,False,,2021-07-31,1.01,53.81,alto
PRD009,Zumo de piña 1L,bebidas,2021-08-22,93,2.61,97,13.31,24,TropicalJuice,False,,2021-07-29,3.62,81.42,bajo
PRD010,Fresa fresca 250g,frutas,2021-08-11,68,2.58,81,11.42,10,BerryGood,True,2.17,2021-08-01,4.09,88.45,bajo
PRD011,Pan dulce 400g,panaderia,2021-08-02,113,1.95,122,17.58,0,SweetBreads,False,,2021-08-02,7.29,59.73,medio
PRD012,Agua mineral 1.5L,bebidas,2021-09-01,146,0.88,172,22.21,35,AquaPure,False,,2021-07-28,3.72,63.8,bajo
PRD013,Yogurt natural 500g,lacteos,2021-08-17,97,1.39,88,12.36,18,DairyBest,False,,2021-07-30,4.05,85.0,bajo
PRD014,Cerveza Artesanal 330ml,bebidas,2021-09-10,120,2.97,49,7.22,45,CraftBrew,False,,2021-07-27,3.67,83.7,medio
PRD015,Verduras Mixtas 500g,verduras,2021-08-10,93,3.03,64,8.47,10,FreshFarm,False,,2021-07-31,2.0,63.88,medio
PRD001,Manzanas Gala,frutas,2021-08-20,135,1.14,93,14.05,20,AgroFresco,False,,2021-07-31,4.26,72.7,bajo
PRD002,Leche Entera 1L,lacteos,2021-08-10,210,0.98,119,19.66,11,LactoSupplies,True,0.79,2021-07-30,3.98,81.82,bajo
PRD003,Bananas Organic,frutas,2021-08-15,83,0.78,74,10.14,17,TropicalFarms,False,,2021-07-29,12.9,82.46,bajo
PRD004,Carne de Res,carnes,2021-08-05,59,9.31,37,6.01,8,Carnicería El Toro,False,,2021-07-28,1.82,59.92,alto
PRD005,Pan Blanco Tradicional,panaderia,2021-08-02,273,1.55,175,23.32,3,PanExpress,True,1.12,2021-07-30,20.14,81.43,medio
PRD006,Jugo de Naranja Natural 1L,bebidas,2021-08-25,97,2.05,72,9.48,25,Bebidas del Sol,False,,2021-07-31,4.37,69.45,bajo
PRD007,Yogurt Natural 150g,lacteos,2021-08-12,190,0.92,111,18.69,12,YogurtPlus,False,,2021-07-31,3.81,82.77,bajo
PRD008,Queso Gouda 200g,lacteos,2021-08-18,85,2.37,54,8.34,19,Quesos Artesanales,False,,2021-07-30,5.38,73.65,bajo
PRD009,Zumo de Manzana 1L,bebidas,2021-08-22,122,2.71,84,11.59,23,Frutas y Zumos,False,,2021-07-30,4.2,74.46,bajo
PRD010,Huevos Orgánicos 12 U,verduras,2021-08-07,169,3.26,100,13.09,7,HuevoFresco,False,,2021-07-31,5.49,84.6,bajo
PRD011,Broccoli Orgánico,verduras,2021-08-09,72,1.78,51,7.54,11,VeggieFarm,False,,2021-07-29,4.19,84.17,medio
PRD012,Cerveza Artesanal 330ml,bebidas,2021-08-30,89,2.9,81,11.55,31,Cervezas del Mundo,False,,2021-07-30,4.12,50.81,bajo
PRD013,Pan Integral 500g,panaderia,2021-08-02,167,2.12,155,21.48,2,PanExpress,False,,2021-07-31,22.82,72.12,medio
PRD014,Refresco Cola 600ml,bebidas,2021-08-28,111,1.93,83,11.53,29,Refrescos Unidos,False,,2021-07-30,3.75,69.57,bajo
PRD015,Fresas 250g,frutas,2021-08-09,142,2.54,92,13.35,9,FruityFarm,True,2.13,2021-07-31,1.82,85.71,medio
PRD016,Queso Cheddar 200g,lacteos,2021-08-16,64,3.09,56,8.11,18,Quesos Artesanales,False,,2021-07-29,4.73,67.09,bajo
PRD017,Agua Mineral 1.5L,bebidas,2021-09-05,143,1.43,81,10.77,36,AquaPure,False,,2021-07-31,4.21,65.95,bajo
PRD018,Pechuga de Pollo,carnes,2021-08-04,49,6.67,30,4.67,6,PolloFresco,False,,2021-07-29,1.87,58.81,alto
PRD019,Jamon Cocido 200g,carnes,2021-08-03,43,5.31,27,3.54,6,Cárnicas La Pampa,False,,2021-07-28,1.03,59.39,alto
PRD001,Manzanas Rojas,frutas,2021-08-20,161,1.25,34,4.7,21,Frutas del Valle,False,,2021-07-30,3.8,75.43,bajo
PRD002,Leche Entera 1L,lacteos,2021-08-28,83,1.12,53,7.26,28,Lácteos La Leche,True,0.82,2021-07-31,3.64,90.63,medio
PRD003,Broccoli Fresco,verduras,2021-08-12,61,2.52,21,2.98,14,Verduras del Campo,False,,2021-07-29,2.1,65.15,medio
PRD004,Pechuga de Pollo,carnes,2021-08-09,43,5.17,14,1.93,9,Carnes Rápidas,True,4.9,2021-07-31,0.0,84.69,alto
PRD005,Pan Integral 500g,panaderia,2021-08-15,129,1.69,42,6.15,18,Panaderia Central,False,,2021-07-28,18.26,57.71,bajo
PRD006,Jugo de Naranja 1L,bebidas,2021-08-24,81,2.08,32,3.79,25,Bebidas del Sol,True,1.8,2021-07-30,3.93,81.3,bajo
PRD007,Queso Cheddar 200g,lacteos,2021-08-25,57,3.39,20,2.97,25,Quesos del Valle,False,,2021-07-31,3.96,76.67,medio
PRD008,Tomates Cherry 250g,verduras,2021-08-16,66,1.86,22,4.31,18,Huertos Orgánicos,False,,2021-07-29,2.13,79.67,medio
PRD009,Jamon Serrano 150g,carnes,2021-08-21,33,4.34,12,1.63,22,Cárnicas Serrano,False,,2021-07-30,0.0,85.91,alto
PRD010,Agua Mineral 1.5L,bebidas,2021-09-02,205,0.85,54,8.8,33,AguaPura Ltda,False,,2021-07-31,7.21,98.1,bajo
PRD011,Fresas 250g,frutas,2021-08-10,99,3.15,43,6.37,11,Frescas del Valle,True,2.49,2021-07-30,3.91,69.61,medio
PRD012,Yogur Natural 150g,lacteos,2021-08-25,103,1.09,36,4.69,25,YogurtPlus,False,,2021-07-31,3.97,86.44,bajo
PRD013,Sandía 1kg,frutas,2021-08-09,86,3.68,40,5.54,11,Frutas del Valle,False,,2021-07-29,4.05,84.05,bajo
PRD014,Cerveza Artesanal 330ml,bebidas,2021-08-18,130,3.65,56,7.69,19,Cervezas Artesanales,False,,2021-07-30,3.76,65.6,bajo
PRD015,Jamon Cocido 150g,carnes,2021-08-23,49,3.91,21,3.09,24,Carnes Express,False,,2021-07-30,0.0,80.97,alto
PRD016,Bebida Gaseosa 2L,bebidas,2021-08-19,155,1.44,65,8.52,20,Bebidas Cola,True,1.36,2021-07-30,8.79,80.36,bajo
PRD017,Yogur de Frutas 125g,lacteos,2021-08-23,67,1.09,25,3.69,24,YogurtPlus,False,,2021-07-30,3.77,84.01,bajo
PRD018,Manzanas Verdes,frutas,2021-08-11,124,1.27,42,6.42,13,Frutas del Valle,False,,2021-07-29,3.81,83.84,bajo
PRD019,Zumo de Manzana 1L,bebidas,2021-08-30,88,2.37,29,4.25,30,Bebidas del Valle,False,,2021-07-31,3.98,77.08,bajo
PRD001,Manzanas Fuji,frutas,2021-08-27,145,1.19,35,5.05,30,FruitCo,False,,2021-07-28,3.76,65.68,bajo
PRD002,Leche Entera Lala,lacteos,2021-08-25,73,0.88,25,3.92,26,DairyBest,True,0.7,2021-07-30,1.97,87.45,medio
PRD003,Tomates Russet,verduras,2021-08-29,196,0.59,53,6.52,30,VeggieFarm,False,,2021-07-30,9.31,59.19,bajo
PRD004,Pechuga de Pollo,carnes,2021-08-20,65,4.62,18,3.21,23,MeatMasters,True,3.65,2021-07-28,0.0,61.99,alto
PRD005,Pan Francés,panaderia,2021-08-03,111,0.97,62,9.32,3,BakerySweet,False,,2021-07-31,23.68,52.05,medio
PRD006,Jugo de Naranja,bebidas,2021-09-01,318,1.81,84,11.39,36,Beverages Inc,True,1.82,2021-07-27,4.31,79.84,bajo
PRD007,Yogurt Griego,lacteos,2021-08-28,93,1.45,36,5.92,30,DairyPrime,False,,2021-07-29,3.94,83.94,medio
PRD008,Carne de Res Molida,carnes,2021-08-19,54,7.93,20,2.83,20,MeatBest,False,,2021-07-30,0.91,55.58,alto
PRD009,Agua Mineral Sin Gas,bebidas,2021-09-02,250,0.48,72,10.64,37,AquaPure,False,,2021-07-27,7.21,61.31,bajo
PRD010,Queso Gouda,lacteos,2021-08-26,87,3.28,14,2.08,26,CheeseWorld,True,3.07,2021-07-31,6.15,92.7,medio
PRD011,Bananas,frutas,2021-08-23,179,0.28,63,8.25,24,Tropical Farms,False,,2021-07-30,4.11,66.78,bajo
PRD012,Espinaca Orgánica,verduras,2021-08-24,135,0.97,27,3.46,26,GreenLeaf,False,,2021-07-29,10.8,54.66,bajo
PRD013,Galletas Integrales,panaderia,2021-08-05,91,1.3,45,5.48,6,SweetBite,False,,2021-07-30,18.14,54.14,medio
PRD014,Refresco Cola,bebidas,2021-08-31,223,1.38,52,7.28,31,ColaBrew,True,1.39,2021-07-31,5.2,72.83,bajo
PRD015,Cerveza Artesanal,bebidas,2021-09-10,141,2.74,33,4.91,42,BrewMasters,False,,2021-07-30,4.19,79.07,bajo
PRD016,Cheddar en Barra,lacteos,2021-08-24,74,2.86,17,2.7,26,CheeseWorld,False,,2021-07-29,5.78,90.77,medio
PRD017,Salchicha de Cerdo,carnes,2021-08-18,36,6.42,14,2.15,20,MeatCraft,False,,2021-07-29,2.19,55.28,alto
PRD018,Jugo de Manzana,bebidas,2021-08-30,219,1.71,58,8.48,30,FruityJuice,True,1.55,2021-07-31,3.97,77.35,bajo
PRD019,Mozzarella Fresca,lacteos,2021-08-23,85,2.56,18,3.02,24,CheeseWorld,False,,2021-07-30,4.81,85.44,medio
PRD001,Manzanas Fuji,frutas,2021-08-31,149,1.3,71,9.58,32,AgroFruits Ltd.,False,,2021-07-30,3.81,82.58,bajo
PRD002,Leche Entera,lacteos,2021-08-15,219,0.98,108,17.26,15,DairyBest Co.,True,0.82,2021-07-31,3.7,68.56,bajo
PRD003,Pechuga de Pollo,carnes,2021-08-05,86,5.7,47,7.27,7,Carnes del Sur,False,,2021-07-29,2.11,87.44,alto
PRD004,Pan Baguette,panaderia,2021-08-02,273,1.08,174,27.86,2,Panaderos Unidos,False,,2021-07-31,23.03,64.33,bajo
PRD005,Naranja Valencia,frutas,2021-08-20,99,0.87,54,9.11,20,Círculo Frutícola,True,0.59,2021-07-31,4.96,90.08,bajo
PRD006,Agua Mineral 1.5L,bebidas,2021-09-10,406,0.49,150,23.03,41,Bebidas del Valle,False,,2021-07-31,8.49,48.05,bajo
PRD007,Queso Gouda,lacteos,2021-08-25,118,3.96,36,4.9,27,Quesos Finos SA.,False,,2021-07-29,4.08,70.18,medio
PRD008,Carne de Res Molida,carnes,2021-08-03,60,7.29,39,5.39,4,ResImportados,True,7.52,2021-07-30,1.43,88.99,alto
PRD009,Jugo de Naranja Natural,bebidas,2021-08-17,262,2.27,99,14.49,17,Naranjas del Sol,False,,2021-07-31,6.47,90.05,bajo
PRD010,Pan Integral,panaderia,2021-08-02,240,1.1,167,24.99,2,Panadería Moderna,False,,2021-07-31,22.5,59.99,bajo
PRD011,Fresas Congeladas,frutas,2021-09-05,97,1.99,47,6.87,37,Congelados del Norte,True,1.92,2021-07-30,-17.15,38.47,medio
PRD012,Yogurt Natural,lacteos,2021-09-01,175,0.65,89,12.36,32,Yogur Rico,False,,2021-07-31,4.29,65.27,bajo
PRD013,Cola Cola 500ml,bebidas,2021-09-20,360,1.53,155,26.72,51,Refrescos Global,False,,2021-07-31,8.47,49.08,bajo
PRD014,Bollo de Pan,panaderia,2021-08-02,259,1.01,183,27.54,2,Panaderos Unidos,False,,2021-07-31,23.36,53.95,bajo
PRD015,Sandía,frutas,2021-08-22,69,3.28,58,7.71,22,Círculo Frutícola,False,,2021-07-31,6.03,91.11,bajo
PRD016,Gaseosa Cola 2L,bebidas,2021-08-28,475,2.42,217,29.71,28,Refrescos Global,True,1.93,2021-07-31,8.76,54.88,bajo
PRD017,Queso Cheddar,lacteos,2021-08-24,120,4.27,40,5.56,25,Quesos Finos SA.,False,,2021-07-30,4.18,64.13,medio
PRD018,Brocoli Fresco,verduras,2021-08-07,73,1.59,29,4.35,9,Verduras del Valle,False,,2021-07-29,2.14,91.9,alto
PRD001,Manzanas Fuji,frutas,2021-08-30,136,1.11,118,16.16,31,AgroFresca,False,,2021-07-30,4.33,90.15,bajo
PRD002,Leche Entera 1L,lacteos,2021-08-15,82,0.88,98,11.82,15,Lácteos del Valle,True,0.86,2021-07-31,3.75,71.83,medio
PRD003,Bananas Ricas,frutas,2021-08-24,198,0.48,165,23.5,23,Bananafield,False,,2021-08-01,12.94,88.7,bajo
PRD004,Carne de Res Corte Fino,carnes,2021-08-18,47,7.94,43,6.36,20,CarneMaster,True,7.08,2021-07-29,0.0,58.91,alto
PRD005,Yogur Natural 125g,lacteos,2021-08-10,179,0.73,167,21.57,11,YogurNatur,False,,2021-07-30,4.12,86.85,bajo
PRD006,Pan Baguette,panaderia,2021-08-02,102,0.92,152,21.68,3,PanaderoFiel,False,,2021-07-30,20.2,73.13,bajo
PRD007,Jugo de Naranja 1L,bebidas,2021-08-28,125,2.09,80,11.58,28,NaranjEx,False,,2021-07-31,7.32,64.78,bajo
PRD008,Queso Gouda 200g,lacteos,2021-08-20,58,3.26,64,9.95,22,Quesos del Valle,False,,2021-07-29,4.05,81.77,medio
PRD009,Manzanas Verde,frutas,2021-08-29,164,1.28,173,21.4,29,AgroFresca,False,,2021-07-31,3.68,90.8,bajo
PRD010,Cerveza Lager 330ml,bebidas,2021-09-01,278,1.84,257,35.4,32,BrewHouse,False,,2021-07-31,12.54,62.6,bajo
PRD011,Zanahorias Orgánicas,verduras,2021-08-27,125,0.88,104,16.7,28,VerdurAgro,False,,2021-07-30,10.07,82.93,bajo
PRD012,Hamburguesas de Pollo,carnes,2021-08-17,42,5.77,33,5.18,19,CarnesExpress,True,4.67,2021-07-29,2.06,58.49,alto
PRD013,Bebida Cola 2L,bebidas,2021-09-10,231,2.56,204,26.7,42,Refrescos del Mundo,False,,2021-07-30,10.33,73.22,bajo
PRD014,Palitos de Pan,panaderia,2021-08-02,93,1.21,98,15.62,2,PanBake,False,,2021-07-31,20.6,67.27,bajo
PRD015,Queso Crema 250g,lacteos,2021-08-25,72,2.55,56,9.15,26,Quesos del Valle,False,,2021-07-30,4.14,78.44,medio
PRD016,Gaseosa Cola 500ml,bebidas,2021-08-19,215,1.64,190,25.11,19,Refrescos del Mundo,True,1.19,2021-07-31,11.58,58.7,bajo
PRD017,Espinaca Orgánica,verduras,2021-08-26,94,1.18,79,11.52,27,VerdurAgro,False,,2021-07-30,10.56,85.27,bajo
PRD018,Carne de Cerdo Filete,carnes,2021-08-16,47,6.59,42,5.6,18,CarnesExpress,False,,2021-07-29,2.1,53.15,alto
PRD019,Agua Mineral 500ml,bebidas,2021-08-23,242,0.87,244,32.67,24,MineralPlus,False,,2021-07-30,7.6,70.66,bajo
PRD001,Manzanas Golden,frutas,2021-08-31,146,1.18,93,15.09,32,AgroFruits Ltd.,False,,2021-07-30,4.36,73.5,bajo
PRD002,Leche Entera 1L,lacteos,2021-09-02,200,0.85,181,25.59,32,DairyBest Co.,True,0.75,2021-08-01,4.22,92.04,bajo
PRD003,Broccoli,verduras,2021-08-20,73,2.66,45,6.66,20,GreenFarm Inc.,False,,2021-07-31,1.97,54.74,medio
PRD004,Pechuga de Pollo,carnes,2021-08-10,129,4.95,87,10.45,12,Carnes y Más,False,,2021-07-29,1.56,69.46,alto
PRD005,Pan Integral,panaderia,2021-08-05,287,1.03,186,26.49,5,BakeHappy Ltd.,True,0.82,2021-07-31,21.15,55.1,bajo
PRD006,Agua Mineral 1.5L,bebidas,2021-09-15,366,0.54,203,28.53,49,HydroPure,False,,2021-07-28,9.94,81.14,bajo
PRD007,Queso Gouda,lacteos,2021-08-28,59,3.27,46,6.33,29,DairyFresh Ltd.,False,,2021-07-30,3.84,82.23,bajo
PRD008,Filete de Res,carnes,2021-08-12,74,7.83,33,5.5,15,PremiumMeats Co.,False,,2021-07-28,0.5,60.91,alto
PRD009,Jugo de Naranja 1L,bebidas,2021-09-10,234,2.06,137,17.76,45,OrangeMundo,False,,2021-07-27,8.15,82.03,bajo
PRD010,Yogurt Natural 125g,lacteos,2021-08-25,183,0.73,151,23.16,26,YogurtWorld,True,0.67,2021-07-30,3.83,69.84,bajo
PRD011,Tajín Chili 50g,panaderia,2021-08-15,96,1.86,54,9.38,17,SpiceWorld,False,,2021-07-29,19.49,69.76,medio
PRD012,Cerveza Artesanal 330ml,bebidas,2021-09-05,321,2.68,128,21.52,36,BrewMasters,False,,2021-07-31,3.98,58.82,medio
PRD013,Bananas,frutas,2021-08-19,156,1.04,97,12.92,20,Tropical Fruits Co.,False,,2021-07-30,4.02,66.36,bajo
PRD014,Pan de Hamburgesa,panaderia,2021-08-04,263,1.41,116,17.7,5,FastBake Ltd.,False,,2021-07-30,23.95,50.34,bajo
PRD015,Refresco Cola 600ml,bebidas,2021-09-12,326,1.4,152,23.4,43,ColaWorld,True,1.09,2021-07-31,4.33,64.56,medio
PRD016,Fresas,frutas,2021-08-17,139,3.0,73,11.09,18,BerryBest Ltd.,False,,2021-07-30,3.9,71.36,bajo
PRD017,Leche Deslactosada 1L,lacteos,2021-09-02,179,1.06,157,22.38,35,DairyBest Co.,False,,2021-07-29,3.98,89.76,bajo
PRD018,Coca-Cola 600ml,bebidas,2021-09-10,276,1.19,163,21.87,41,CocaCola Ltd.,False,,2021-07-31,3.85,68.3,bajo
PRD019,Zanahorias,verduras,2021-08-21,82,1.21,51,8.51,22,VeggieWorld,False,,2021-07-30,1.88,58.94,medio
PRD020,Té Verde 100g,bebidas,2021-09-05,155,2.82,78,11.01,39,TeaTime Co.,False,,2021-07-28,21.04,68.08,bajo
PRD001,Manzanas Fuertes,frutas,2021-08-25,162,2.71,79,11.62,26,FruitCo,False,,2021-07-30,3.65,82.6,bajo
PRD002,Leche Entera 1L,lacteos,2021-08-12,190,1.25,197,27.82,14,DairyBest,True,1.04,2021-07-29,3.92,81.05,bajo
PRD003,Bananas,frutas,2021-08-20,326,0.5,139,21.39,20,TropicalFoods,False,,2021-07-31,4.75,73.09,bajo
PRD004,Carne de Res Fresca 500g,carnes,2021-08-07,50,10.85,40,6.01,10,MeatPro,False,,2021-07-28,0.9,74.32,alto
PRD005,Pan de Campo,panaderia,2021-08-16,106,1.03,70,9.73,16,BakeHouse,True,0.84,2021-07-31,21.66,63.1,medio
PRD006,Jugo de Naranja 1L,bebidas,2021-08-24,185,3.0,146,24.46,26,CitrusSupplies,False,,2021-07-29,7.34,86.76,bajo
PRD007,Queso Gouda 200g,lacteos,2021-08-14,118,4.53,63,9.14,15,DairyBest,False,,2021-07-30,3.76,79.31,bajo
PRD008,Carne de Pollo 1kg,carnes,2021-08-09,72,7.08,65,9.47,9,PoultryFarm,False,,2021-07-31,2.07,59.8,alto
PRD009,Refresco Cola 2L,bebidas,2021-08-23,238,2.39,193,32.61,26,SoftDrinkCo,False,,2021-07-28,9.05,76.7,bajo
PRD010,Yogur Natural 150g,lacteos,2021-08-17,163,1.42,142,20.42,17,DairyFresh,True,1.18,2021-07-31,3.8,93.07,bajo
PRD011,Tomates,verduras,2021-08-19,268,0.9,124,18.02,20,VeggieWorld,False,,2021-07-30,6.39,75.04,medio
PRD012,Leche Descremada 1L,lacteos,2021-08-13,172,1.08,186,22.51,14,DairyBest,False,,2021-07-30,3.87,94.49,bajo
PRD013,Jamon Cocido 250g,carnes,2021-08-10,58,5.37,57,7.22,12,MeatPro,False,,2021-07-29,1.98,70.06,alto
PRD014,Cerveza Artesanal 330ml,bebidas,2021-08-21,121,3.92,129,18.26,22,BrewMasters,False,,2021-07-30,13.08,55.66,medio
